1.0,4.0,0.0,45.34038194,0.0,0.0,0.0,1811.0
2.0,3.0,0.0,228.5750579,68.13600694,4.0,0.0,1049.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,13.0,93.93689815,93.93689815,2.0,0.0,941.0
0.0,3.0,4.0,0.983599537,0.983599537,1.0,1.0,3.0
2.0,11.0,12.0,249.2932292,66.99394676,1.0,0.0,3843.0
2.0,4.0,0.0,263.7226389,0.0,0.0,0.0,702.0
0.0,1.0,1.0,14.8762037,0.0,0.0,0.0,14.0
0.0,1.0,0.0,385.9464931,33.68791667,1.0,0.0,6932.0
0.0,1.0,3.0,258.0189236,106.8325579,16.0,1.0,879.0
0.0,3.0,3.0,98.35141204,0.0,0.0,0.0,432.0
1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
4.0,11.0,0.0,277.4111111,7.669594907,2.0,0.0,1863.0
1.0,5.0,2.0,256.8665972,0.0,0.0,0.0,4351.0
3.0,4.0,7.0,771.0491898,0.0,0.0,0.0,6404.0
0.0,2.0,2.0,32.93768519,0.0,0.0,0.0,1399.0
0.0,2.0,4.0,58.02086806,0.0,0.0,0.0,100.0
2.0,5.0,1.0,2.588159722,0.0,0.0,0.0,9.0
0.0,1.0,1.0,68.75353009,0.0,0.0,0.0,3.0
5.0,4.0,4.0,8.850740741,0.0,0.0,0.0,30.0
0.0,2.0,2.0,178.5697569,130.1890278,1.0,0.0,101.0
3.0,6.0,7.0,146.0261806,21.07145833,1.0,0.0,1988.0
4.0,8.0,6.0,155.2441319,0.0,0.0,0.0,1.0
3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,10.0,5.0,491.06875,0.0,0.0,0.0,15091.0
7.0,16.0,0.0,115.5978472,0.0,0.0,0.0,978.0
1.0,10.0,0.0,311.17125,50.47612269,1.0,0.0,640.0
0.0,1.0,0.0,267.1364931,142.4118981,5.0,0.0,234.0
12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,0.0,114.3013194,0.0,0.0,0.0,5.0
2.0,1.0,2.0,601.8255671,0.0,0.0,0.0,1003.0
1.0,3.0,0.0,1126.188542,0.0,0.0,0.0,930.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,1.0,95.51851852,0.0,0.0,0.0,1112.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
4.0,11.0,2.0,974.2946296,0.0,0.0,0.0,2611.0
2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
6.0,13.0,1.0,128.3928472,87.06633102,4.0,0.0,2196.0
2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,4.0,838.1342477,241.8660648,3.0,1.0,4421.0
5.0,4.0,5.0,0.0,0.0,0.0,0.0,-1.0
2.0,3.0,3.0,310.860162,109.7245486,5.0,0.0,488.0
1.0,3.0,2.0,582.9000694,0.0,0.0,0.0,1166.0
1.0,6.0,2.0,377.0092014,0.0,0.0,0.0,176.0
1.0,2.0,3.0,191.5025231,0.0,0.0,0.0,1309.0
0.0,1.0,2.0,271.3073611,0.0,0.0,0.0,6609.0
0.0,2.0,2.0,707.0481829,0.0,0.0,0.0,2548.0
1.0,6.0,2.0,8.968171296,0.0,0.0,0.0,20.0
8.0,25.0,13.0,216.5418519,0.0,0.0,0.0,92.0
3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0
3.0,12.0,2.0,344.2216435,144.1562847,2.0,0.0,751.0
1.0,2.0,0.0,181.3653588,0.0,0.0,0.0,2544.0
5.0,8.0,4.0,275.5750231,0.0,0.0,0.0,1634.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,9.800601852,9.363576389,2.0,0.0,27.0
0.0,2.0,0.0,120.8493981,0.0,0.0,0.0,377.0
1.0,2.0,4.0,732.2187153,50.00251157,6.0,0.0,1341.0
4.0,16.0,6.0,50.65417824,0.0,0.0,0.0,15.0
3.0,7.0,0.0,157.0395486,1.05994213,1.0,0.0,634.0
3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,689.1978009,0.0,0.0,0.0,2981.0
1.0,2.0,0.0,930.783669,0.0,0.0,0.0,37.0
0.0,2.0,0.0,403.0771181,0.0,0.0,0.0,138.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,690.4625463,0.0,0.0,0.0,7437.0
3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,10.0,0.0,307.7811574,75.16454861,2.0,0.0,7164.0
2.0,4.0,1.0,258.7813426,0.0,0.0,0.0,899.0
1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,92.03388889,92.03388889,1.0,0.0,2.0
6.0,8.0,11.0,365.2428588,0.0496875,1.0,0.0,17315.0
3.0,1.0,0.0,262.9628935,0.0,0.0,0.0,424.0
2.0,3.0,0.0,565.9456019,0.0,0.0,0.0,6092.0
3.0,4.0,0.0,121.7642824,0.0,0.0,0.0,489.0
5.0,5.0,0.0,31.05872685,0.0,0.0,0.0,3.0
1.0,2.0,1.0,184.1736921,0.0,0.0,0.0,27.0
5.0,5.0,0.0,113.2407292,0.0,0.0,0.0,1618.0
2.0,5.0,5.0,251.9283796,0.0,0.0,0.0,7069.0
6.0,6.0,0.0,150.9800926,0.0,0.0,0.0,5165.0
0.0,12.0,1.0,573.6494329,0.0,0.0,0.0,967.0
0.0,1.0,1.0,214.5854398,0.0,0.0,0.0,134.0
0.0,5.0,0.0,186.641875,0.0,0.0,0.0,1158.0
0.0,2.0,3.0,136.117662,0.0,0.0,0.0,158.0
4.0,6.0,0.0,1151.849954,0.0,0.0,0.0,2102.0
2.0,2.0,0.0,248.0758333,0.0,0.0,0.0,6033.0
4.0,4.0,0.0,1131.02853,0.0,0.0,0.0,573.0
0.0,1.0,0.0,169.0020486,0.0,0.0,0.0,779.0
1.0,4.0,1.0,91.45724537,0.0,0.0,0.0,178.0
3.0,5.0,3.0,249.185787,0.0,0.0,0.0,1.0
0.0,5.0,1.0,175.2346181,95.88465278,2.0,0.0,319.0
2.0,6.0,4.0,37.90902778,0.0,0.0,0.0,-1.0
3.0,3.0,1.0,118.4799653,0.0,0.0,0.0,7.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,0.0,236.1984491,0.0,0.0,0.0,59.0
32.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,668.7882292,0.0,0.0,0.0,556.0
1.0,3.0,0.0,804.5426157,0.0,0.0,0.0,117.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.014421296,1.014421296,1.0,0.0,1.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,4.0,64.90328704,0.0,0.0,0.0,4.0
2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,189.1621065,0.0,0.0,0.0,2.0
0.0,3.0,0.0,120.298831,0.846238426,3.0,0.0,5652.0
10.0,59.0,24.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
5.0,18.0,9.0,388.7726736,46.85909722,5.0,0.0,4097.0
4.0,8.0,0.0,493.9224884,0.0,0.0,0.0,681.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,8.0,4.0,118.6744329,112.6143403,5.0,0.0,1551.0
2.0,5.0,11.0,3.766157407,0.0,0.0,0.0,8.0
6.0,12.0,2.0,669.5205324,0.0,0.0,0.0,21.0
0.0,3.0,8.0,1376.322396,0.0,0.0,0.0,3858.0
5.0,4.0,0.0,0.02525463,0.02525463,0.0,1.0,0.0
4.0,4.0,1.0,92.0996412,92.0996412,4.0,0.0,13.0
16.0,63.0,5.0,512.6626389,0.0,0.0,0.0,19.0
2.0,10.0,20.0,30.06585648,0.0,0.0,0.0,19.0
12.0,17.0,3.0,888.2376505,241.8653704,3.0,1.0,7431.0
3.0,3.0,1.0,67.97042824,0.0,0.0,0.0,1.0
2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,3.0,423.0976273,0.0,0.0,0.0,693.0
0.0,1.0,1.0,61.86428241,0.0,0.0,0.0,33.0
0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
2.0,3.0,8.0,194.4625,0.0,0.0,0.0,1157.0
1.0,2.0,0.0,0.537233796,0.144594907,2.0,0.0,4.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,796.7521644,24.86608796,0.0,1.0,1024.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,7.0,327.8589815,0.0,0.0,0.0,90.0
2.0,8.0,3.0,269.8806481,0.0,0.0,0.0,146.0
0.0,7.0,1.0,390.9823727,214.9578356,2.0,0.0,1123.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,6.0,4.0,0.205775463,0.0,0.0,0.0,51.0
4.0,13.0,3.0,186.1479861,0.0,0.0,0.0,994.0
2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,1.0,508.1546759,0.0,0.0,0.0,4.0
1.0,4.0,0.0,687.3851157,2.059155093,0.0,1.0,2136.0
0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,355.9811227,0.0,0.0,0.0,393.0
3.0,1.0,0.0,63.07641204,6.740115741,1.0,0.0,191.0
5.0,13.0,18.0,256.8850579,0.0,0.0,0.0,1127.0
3.0,3.0,0.0,540.9918634,0.0,0.0,0.0,33.0
1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,5.0,2.119872685,0.0,0.0,0.0,4.0
6.0,5.0,0.0,159.8906713,0.0,0.0,0.0,35.0
1.0,5.0,2.0,344.1138194,0.0,0.0,0.0,7140.0
1.0,2.0,1.0,228.667037,0.0,0.0,0.0,446.0
3.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,234.8615046,0.0,0.0,0.0,38.0
5.0,5.0,3.0,41.88518519,0.0,0.0,0.0,1426.0
0.0,2.0,7.0,38.32513889,0.0,0.0,0.0,261.0
2.0,4.0,4.0,36.70903935,24.74621528,6.0,0.0,23.0
1.0,2.0,0.0,267.8187269,0.0,0.0,0.0,2467.0
4.0,27.0,7.0,276.6210648,0.0,0.0,0.0,28.0
4.0,8.0,2.0,307.5796412,35.24050926,7.0,0.0,7161.0
0.0,2.0,0.0,47.02358796,0.0,0.0,0.0,131.0
1.0,6.0,4.0,95.26166667,0.0,0.0,0.0,19.0
4.0,20.0,3.0,430.6266782,0.0,0.0,0.0,5863.0
0.0,2.0,0.0,53.72819444,0.0,0.0,0.0,114.0
0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,240.8919676,0.0,0.0,0.0,29.0
5.0,7.0,3.0,346.9043519,0.0,0.0,0.0,25.0
1.0,9.0,2.0,696.8429861,0.0,0.0,0.0,655.0
3.0,8.0,11.0,653.1011921,430.5059722,1.0,0.0,567.0
1.0,6.0,0.0,834.9643171,0.0,0.0,0.0,1974.0
14.0,65.0,12.0,227.4912963,0.0,0.0,0.0,46.0
6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,1.0,263.988125,0.0,0.0,0.0,69.0
1.0,4.0,1.0,454.3884606,22.91537037,1.0,0.0,1359.0
3.0,4.0,1.0,1.218935185,0.0,0.0,0.0,8.0
1.0,2.0,1.0,280.9669676,0.0,0.0,0.0,148.0
11.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0
7.0,26.0,5.0,82.69127315,0.0,0.0,0.0,321.0
8.0,18.0,12.0,641.9380787,0.0,0.0,0.0,3562.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,25.0,0.0,132.4544097,0.0,0.0,0.0,153.0
3.0,2.0,0.0,390.8402431,0.0,0.0,0.0,149.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,6.0,1319.999016,0.0,0.0,0.0,245.0
2.0,5.0,4.0,1352.822697,0.0,0.0,0.0,1405.0
0.0,5.0,0.0,338.5932292,0.0,0.0,0.0,9089.0
5.0,5.0,9.0,0.78212963,0.78212963,0.0,1.0,1.0
1.0,7.0,1.0,67.97704861,67.97704861,1.0,0.0,2.0
3.0,3.0,1.0,2061.458067,0.0,0.0,0.0,780.0
2.0,5.0,0.0,56.92775463,0.0,0.0,0.0,120.0
1.0,3.0,4.0,113.1137616,15.51476852,1.0,0.0,124.0
1.0,4.0,0.0,330.1055903,40.16667824,2.0,1.0,646.0
2.0,11.0,1.0,274.8428935,0.0,0.0,0.0,54.0
0.0,2.0,0.0,143.2007755,0.0,0.0,0.0,278.0
0.0,2.0,5.0,92.05883102,0.0,0.0,0.0,1027.0
2.0,1.0,0.0,555.1768171,0.0,0.0,0.0,229.0
0.0,1.0,3.0,414.7038773,0.0,0.0,0.0,402.0
2.0,9.0,2.0,87.73894676,0.0,0.0,0.0,91.0
2.0,2.0,3.0,390.7535764,0.0,0.0,0.0,4854.0
2.0,9.0,1.0,674.5678472,0.0,0.0,0.0,668.0
3.0,4.0,0.0,0.580011574,0.556469907,2.0,0.0,3.0
4.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0
5.0,17.0,13.0,35.70293981,0.0,0.0,0.0,69.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,282.98625,0.0,0.0,0.0,2517.0
2.0,3.0,2.0,82.06836806,0.0,0.0,0.0,4.0
2.0,4.0,3.0,238.7912037,0.0,0.0,0.0,613.0
0.0,3.0,0.0,122.2835995,0.0,0.0,0.0,84.0
5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,103.2662269,0.0,0.0,0.0,5593.0
3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,12.0,37.42353009,0.0,0.0,0.0,17.0
3.0,9.0,2.0,163.7835995,0.0,0.0,0.0,94.0
1.0,6.0,3.0,54.17262731,0.0,0.0,0.0,18.0
3.0,9.0,2.0,258.726794,47.85361111,3.0,0.0,4677.0
0.0,4.0,0.0,239.6929398,82.64357639,0.0,1.0,1415.0
1.0,23.0,12.0,45.59868056,1.070150463,1.0,0.0,186.0
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,704.9754745,271.9872454,0.0,1.0,831.0
1.0,10.0,13.0,584.9300463,0.0,0.0,0.0,101.0
3.0,7.0,1.0,372.6409606,0.0,0.0,0.0,67.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,13.0,243.0437963,0.0,0.0,0.0,7515.0
0.0,4.0,1.0,53.90203704,0.0,0.0,0.0,5.0
5.0,30.0,5.0,278.9586111,0.0,0.0,0.0,555.0
4.0,27.0,18.0,994.902419,0.0,0.0,0.0,6745.0
0.0,2.0,2.0,153.4134028,0.0,0.0,0.0,23.0
12.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
6.0,10.0,13.0,23.38258102,0.0,0.0,0.0,140.0
0.0,6.0,0.0,171.9532407,0.0,0.0,0.0,85.0
0.0,5.0,5.0,155.0709722,0.0,0.0,0.0,909.0
0.0,3.0,3.0,23.5503125,0.0,0.0,0.0,2.0
4.0,9.0,0.0,155.8064815,0.0,0.0,0.0,6544.0
2.0,12.0,6.0,530.5307407,0.0,0.0,0.0,1778.0
5.0,11.0,3.0,21.04706019,0.0,0.0,0.0,15.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,697.9750231,0.0,0.0,0.0,2772.0
1.0,2.0,3.0,93.9106713,0.0,0.0,0.0,240.0
4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,155.5390972,0.0,0.0,0.0,89.0
6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,4.0,409.9566551,4.909884259,1.0,0.0,219.0
2.0,2.0,7.0,294.6312384,0.0,0.0,0.0,163.0
4.0,7.0,0.0,115.6687616,1.465740741,1.0,0.0,563.0
1.0,8.0,11.0,56.72600694,0.0,0.0,0.0,79.0
2.0,5.0,0.0,282.9971644,0.0,0.0,0.0,7.0
1.0,3.0,0.0,494.8822106,0.0,0.0,0.0,8076.0
1.0,6.0,3.0,749.872581,0.0,0.0,0.0,1038.0
4.0,15.0,9.0,46.58538194,0.0,0.0,0.0,1521.0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,9.0,125.2079861,0.0,0.0,0.0,1026.0
2.0,19.0,2.0,140.076875,0.0,0.0,0.0,718.0
3.0,3.0,1.0,237.3167245,220.8375579,16.0,2.0,266.0
6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,440.8032292,0.0,0.0,0.0,9500.0
3.0,6.0,3.0,16.2550463,0.0,0.0,0.0,167.0
4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0
1.0,2.0,1.0,3.87974537,3.87974537,0.0,1.0,1.0
2.0,3.0,0.0,31.7693287,0.0,0.0,0.0,43.0
2.0,3.0,0.0,274.565625,0.0,0.0,0.0,356.0
0.0,1.0,1.0,622.7122454,0.0,0.0,0.0,56.0
2.0,3.0,1.0,101.8093981,0.0,0.0,0.0,1060.0
5.0,17.0,0.0,854.7426273,0.0,0.0,0.0,3707.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,16.0,6.0,307.8173264,294.7738426,1.0,0.0,9.0
0.0,1.0,0.0,301.9576505,0.0,0.0,0.0,999.0
0.0,2.0,1.0,456.1635301,0.0,0.0,0.0,1484.0
0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,0.0,275.6377778,0.0,0.0,0.0,445.0
1.0,2.0,1.0,149.7247338,64.97234954,12.0,1.0,1052.0
4.0,11.0,6.0,178.0648495,0.0,0.0,0.0,286.0
1.0,7.0,0.0,162.1188542,0.0,0.0,0.0,22.0
5.0,8.0,2.0,1000.624931,0.0,0.0,0.0,2148.0
5.0,10.0,3.0,1.217766204,1.217766204,1.0,0.0,2.0
0.0,6.0,1.0,582.7237847,0.0,0.0,0.0,15.0
7.0,13.0,7.0,235.4167477,26.71915509,3.0,0.0,2500.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,14.0,23.01252315,0.0,0.0,0.0,67.0
3.0,7.0,10.0,57.35444444,0.0,0.0,0.0,7.0
0.0,6.0,1.0,233.9098264,0.0,0.0,0.0,623.0
2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,5.0,157.7907986,71.88256944,2.0,0.0,33.0
7.0,11.0,1.0,0.0,0.0,0.0,0.0,7.0
1.0,5.0,0.0,874.7494907,33.74347222,2.0,0.0,6194.0
0.0,1.0,2.0,274.6881481,174.1877778,12.0,0.0,794.0
3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,7.0,397.1008102,392.0759144,4.0,0.0,540.0
2.0,5.0,0.0,609.0439815,0.0,0.0,0.0,584.0
1.0,4.0,3.0,276.1030208,0.0,0.0,0.0,87911.0
6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.0,237.1257176,0.172800926,1.0,0.0,537.0
1.0,2.0,3.0,285.6857755,0.0,0.0,0.0,1838.0
2.0,4.0,1.0,421.6940972,0.0,0.0,0.0,2927.0
4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,4.0,952.5308565,0.0,0.0,0.0,1691.0
4.0,3.0,1.0,602.7799884,0.0,0.0,0.0,37.0
2.0,3.0,1.0,146.0632176,0.0,0.0,0.0,56.0
1.0,1.0,0.0,585.769375,0.076099537,1.0,0.0,2063.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,2.0,559.7280671,551.9835648,5.0,0.0,2247.0
4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,11.0,0.0,69.76760417,0.0,0.0,0.0,2292.0
3.0,4.0,0.0,216.4774074,0.0,0.0,0.0,7488.0
4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,0.0,692.2075694,0.0,0.0,0.0,5254.0
0.0,2.0,2.0,480.869537,0.0,0.0,0.0,794.0
2.0,6.0,0.0,282.731956,0.0,0.0,0.0,-1.0
0.0,2.0,1.0,260.6425347,3.850625,14.0,1.0,460.0
0.0,5.0,7.0,455.9886458,0.0,0.0,0.0,6015.0
1.0,4.0,4.0,515.7715046,5.543240741,1.0,0.0,243.0
5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,710.1521181,0.0,0.0,0.0,13240.0
0.0,1.0,1.0,379.6671181,0.0,0.0,0.0,91.0
1.0,3.0,1.0,271.711794,61.91097222,0.0,1.0,1393.0
3.0,33.0,13.0,319.944294,0.0,0.0,0.0,3708.0
3.0,4.0,0.0,314.461088,0.0,0.0,0.0,3300.0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,132.0101273,42.84197917,2.0,0.0,260.0
0.0,7.0,0.0,613.9074074,0.0,0.0,0.0,95.0
1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,1.0,217.1133796,0.0,0.0,0.0,232.0
3.0,7.0,0.0,76.83414352,72.91128472,1.0,0.0,24.0
3.0,1.0,0.0,235.5978704,8.96619213,5.0,0.0,234.0
19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.0,229.0175926,0.0,0.0,0.0,1.0
1.0,2.0,1.0,109.116713,0.0,0.0,0.0,894.0
2.0,3.0,1.0,512.9387037,0.0,0.0,0.0,4182.0
4.0,26.0,1.0,1069.074387,592.806331,9.0,0.0,6173.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,5.0,542.0962963,0.0,0.0,0.0,1335.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,349.4488889,0.0,0.0,0.0,119.0
1.0,8.0,3.0,245.0062616,0.0,0.0,0.0,320.0
3.0,5.0,7.0,99.47076389,99.47076389,1.0,0.0,1131.0
2.0,4.0,1.0,814.8180903,0.0,0.0,0.0,1987.0
0.0,3.0,0.0,318.1251389,75.39709491,1.0,0.0,197.0
4.0,5.0,4.0,323.7816898,0.0,0.0,0.0,202.0
3.0,15.0,5.0,990.6875116,0.0,0.0,0.0,1267.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,385.8177894,0.860868056,1.0,0.0,3323.0
0.0,8.0,3.0,471.2640741,0.0,0.0,0.0,229.0
4.0,15.0,15.0,197.2915972,0.0,0.0,0.0,52.0
1.0,7.0,4.0,49.06266204,0.0,0.0,0.0,462.0
2.0,6.0,2.0,223.2502894,0.0,0.0,0.0,264.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,8.0,1.0,56.35758102,0.0,0.0,0.0,79.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,474.3258333,112.5443634,3.0,0.0,2448.0
7.0,6.0,1.0,454.5996412,42.01631944,0.0,1.0,10167.0
2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,4.0,614.3762963,0.0,0.0,0.0,6134.0
1.0,4.0,0.0,709.9112847,386.4577662,19.0,0.0,7383.0
4.0,8.0,0.0,972.9740625,0.0,0.0,0.0,15.0
2.0,2.0,0.0,128.1479514,0.0,0.0,0.0,29.0
5.0,13.0,5.0,139.9784144,0.0,0.0,0.0,247.0
1.0,7.0,3.0,801.9772454,0.0,0.0,0.0,6273.0
1.0,4.0,0.0,4.011921296,0.0,0.0,0.0,51.0
1.0,9.0,0.0,325.1773958,0.0,0.0,0.0,155.0
1.0,2.0,1.0,135.6438889,130.0035301,1.0,0.0,78.0
1.0,2.0,1.0,670.8104282,0.0,0.0,0.0,5385.0
3.0,11.0,13.0,223.1218866,0.0,0.0,0.0,95.0
2.0,9.0,5.0,140.1426852,0.0,0.0,0.0,627.0
4.0,5.0,0.0,345.5842361,0.0,0.0,0.0,652.0
17.0,105.0,12.0,128.1924306,46.65165509,2.0,1.0,1920.0
2.0,4.0,0.0,42.23184028,0.0,0.0,0.0,8.0
1.0,7.0,2.0,560.9610301,0.0,0.0,0.0,1919.0
3.0,3.0,0.0,0.224814815,0.224814815,1.0,0.0,1.0
8.0,10.0,8.0,62.81002315,43.02231481,2.0,1.0,1359.0
4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
